id_cliente,nombre,email,genero,fecha_nacimiento,ciudad,segmento
1686,Valeria Mendoza Rojas,valeria.mendoza.rojas6@example.com,,5/25/1955,la libertad,Pyme
1687,Diego Ortiz Cruz,diego.ortiz.cruz0@correo.com,Hombre,4/25/1950,La Libertad,REGULAR
1688,Diego Santos Chávez,diego.santos.chavez1@gmail.com,Hombre,12/4/2006,La Libertad,PYME
1689,Ricardo Martínez Morales,ricardo.martinez.morales2@seguro.sv,Hombre,16/07/1984,SS,VIP
1690,Lucía Ortiz Pérez,lucia.ortiz.perez3@correo.com,Fem,27/07/1947,S. Miguel,Premium
1691,María Morales Vásquez,maria.morales.vasquez4@gmail.com,,5/1/1941,SanMiguel,
1692,Luis García Mendoza,luis.garcia.mendoza5@correo.com,M,6/6/1998,Sta. Ana,
1693,Lucía Chávez Torres,lucia.chavez.torres6@gmail.com,m,7/16/1943,SantaAna,
1694,Karla Ortiz Castillo,karla.ortiz.castillo0@mail.com,Fem,11/4/2010,SS,VIP
1695,Karla Cruz Ortiz,karla.cruz.ortiz1@gmail.com,Female,11/10/1978,san miguel,Regular
1696,Karla Reyes Torres,karla.reyes.torres2@mail.com,m,12/13/1985,S. Miguel,PYME
1697,Fernanda Mendoza Chávez,fernanda.mendoza.chavez3@mail.com,m,9/9/2012,SS,Premium
1698,Diego Ortiz Morales,diego.ortiz.morales4@correo.com,Hombre,26/02/1980, San Salvador ,PYME
1699,Valeria Morales García,valeria.morales.garcia5@seguro.sv,,2/1/1995,Sonsonate ,Pyme
1700,Fernanda Pérez Torres,fernanda.perez.torres6@gmail.com,,20/07/1991,Sta. Ana,
1701,Jorge Ramírez Aguilar,jorge.ramirez.aguilar0@gmail.com,femenino,4/7/2007,SanSalvador,Premium
1702,Diego Vásquez Martínez,diego.vasquez.martinez1@mail.com,m,5/25/2002,LaLibertad,
1703,Marta Chávez Santos,marta.chavez.santos2@mail.com,Fem,6/9/1943,sonsonate,REGULAR
1704,Pedro Flores Flores,pedro.flores.flores3@seguro.sv,,5/17/1956,la libertad,Premium
1705,Pedro Torres Castillo,pedro.torres.castillo4@correo.com,m,8/28/1956,Sonso,Pyme
1706,Diego Ramírez Ortiz,diego.ramirez.ortiz5@example.com,,15/05/1991,San Miguel,REGULAR
1707,Carmen Ortiz Reyes,carmen.ortiz.reyes6@seguro.sv,Fem,10/23/2004,la libertad,
1708,Carmen Morales Santos,carmen.morales.santos0@correo.com,femenino,11/20/1959,Sonso,vip
1709,Diego Mendoza Hernández,diego.mendoza.hernandez1@example.com,femenino,3/26/1990, La Libertad ,Regular
1710,Lucía Ortiz Reyes,lucia.ortiz.reyes2@seguro.sv,m,5/27/1941,san miguel,VIP
1711,Sofía Castillo Torres,sofia.castillo.torres3@gmail.com,Mujer,10/6/1950,SanSalvador,
1712,Ricardo Gómez Martínez,ricardo.gomez.martinez4@example.com,Mujer,12/11/1957,San Miguel,vip
1713,Pedro Ramírez Morales,pedro.ramirez.morales5@example.com,,8/5/1967,S. Miguel,PREMIUM
1714,José Ramírez Gómez,jose.ramirez.gomez6@correo.com,,4/11/1972,Sonsonate,PREMIUM
1715,Andrés Chávez Reyes,andres.chavez.reyes0@gmail.com,Female,9/2/1944,SS,vip
1716,Juan Vásquez Gómez,juan.vasquez.gomez1@gmail.com,M,12/18/1980,Sonsonate ,
1717,Juan Torres Pérez,juan.torres.perez2@example.com,femenino,25/12/2007, Santa Ana ,
1718,Fernanda Vásquez Morales,fernanda.vasquez.morales3@example.com,Hombre,9/8/1954,La Libertad,REGULAR
1719,Jorge Mendoza Rojas,jorge.mendoza.rojas4@gmail.com,,1/29/2011,san miguel,Premium
1720,Ricardo Reyes Mendoza,ricardo.reyes.mendoza5@example.com,Hombre,4/5/1970,Sonsonate ,REGULAR
1721,Marta Torres Castillo,marta.torres.castillo6@example.com,Mujer,12/13/1955,SanSalvador,REGULAR
1722,Ana Pérez López,ana.perez.lopez0@example.com,femenino,15/07/1943,sonsonate,vip
1723,Diego Pérez Hernández,diego.perez.hernandez1@example.com,M,16/09/2011,SS,REGULAR
1724,Ricardo Martínez Mendoza,ricardo.martinez.mendoza2@seguro.sv,Hombre,23/04/1958,SS,Regular
1725,Carlos Mendoza Mendoza,carlos.mendoza.mendoza3@gmail.com,Mujer,6/5/1995,SantaAna,PREMIUM
1726,Andrés Chávez Chávez,andres.chavez.chavez4@seguro.sv,Fem,7/15/2004,Sta. Ana,
1727,Carmen Vásquez Castillo,carmen.vasquez.castillo5@mail.com,Hombre,6/10/1958, Santa Ana ,vip
1728,Luis Ramírez García,luis.ramirez.garcia6@correo.com,m,5/1/1951, San Miguel ,vip
1729,Juan Morales López,juan.morales.lopez0@seguro.sv,Female,23-01-1948,santa ana,
1730,Paula Vásquez López,paula.vasquez.lopez1@seguro.sv,,10/10/1987,SanSalvador,Premium
1731,Carmen Vásquez Aguilar,carmen.vasquez.aguilar2@example.com,Hombre,8/25/1981,la libertad,Pyme
1732,Luis Santos Martínez,luis.santos.martinez3@mail.com,Hombre,12/3/1969, La Libertad ,PREMIUM
1733,José Morales Martínez,jose.morales.martinez4@seguro.sv,M,14-04-1989,Santa Ana,PYME
1734,Sofía Ramírez Chávez,sofia.ramirez.chavez5@correo.com,Mujer,8/16/2010,Santa Ana,REGULAR
1735,Carmen Gómez Pérez,carmen.gomez.perez6@gmail.com,Masculino,25-09-1991,Santa Ana,Pyme
1736,Marta Santos García,marta.santos.garcia0@gmail.com,Hombre,13/06/1997,santa ana,REGULAR
1737,Pedro Cruz Santos,pedro.cruz.santos1@gmail.com,Female,6/17/1988,La Libertad,PYME
1738,Paula Aguilar Cruz,paula.aguilar.cruz2@example.com,Masculino,6/30/1954,Sonso,Regular
1739,Valeria Santos Aguilar,valeria.santos.aguilar3@mail.com,Fem,1/11/1994, Sonsonate,PYME
1740,Ana Gómez Santos,ana.gomez.santos4@correo.com,F,8/22/1955, Santa Ana ,PYME
1741,Daniela Aguilar Hernández,daniela.aguilar.hernandez5@example.com,Fem,3/22/1959, Sonsonate,PREMIUM
1742,Luis Pérez López,luis.perez.lopez6@mail.com,Fem,11/16/2012,La Libertad,
1743,Sofía Gómez Martínez,sofia.gomez.martinez0@gmail.com,,12/28/1943, La Libertad ,
1744,Daniela Santos Chávez,daniela.santos.chavez1@example.com,m,5/4/1971,san miguel,PREMIUM
1745,Fernanda Morales Martínez,fernanda.morales.martinez2@mail.com,Masculino,8/27/2011,S. Miguel,PREMIUM
1746,Lucía García Santos,lucia.garcia.santos3@mail.com,,4/3/2011,san miguel,PREMIUM
1747,Jorge García López,jorge.garcia.lopez4@gmail.com,Fem,11/18/2009,San Miguel,vip
1748,Carlos Ramírez Aguilar,carlos.ramirez.aguilar5@gmail.com,Masculino,11/12/1964,sonsonate,VIP
1749,Jorge Rojas Aguilar,jorge.rojas.aguilar6@gmail.com,,6/1/1947,Sonsonate,Premium
1750,Lucía Martínez Pérez,lucia.martinez.perez0@correo.com,Fem,8/25/2005,LaLibertad,PYME
1751,Luis Martínez Hernández,luis.martinez.hernandez1@mail.com,M,5/9/1994,LaLibertad,vip
1752,Luis Gómez Martínez,luis.gomez.martinez2@mail.com,,7/11/1950, San Miguel ,PYME
1753,Diego Ramírez Torres,diego.ramirez.torres3@mail.com,Female,12/30/2006,SantaAna,Pyme
1754,Marta Ramírez Ortiz,marta.ramirez.ortiz4@seguro.sv,m,3/15/1941,Sonsonate,Premium
1755,Carlos Gómez Hernández,carlos.gomez.hernandez5@gmail.com,m,31-01-1948,sonsonate,REGULAR
1756,Ana Santos Reyes,ana.santos.reyes6@example.com,,29/01/1952, San Salvador ,PREMIUM
1757,Pedro Vásquez Morales,pedro.vasquez.morales0@mail.com,Masculino,12/17/2010,Sonso,Premium
1758,Jorge Aguilar López,jorge.aguilar.lopez1@seguro.sv,M,25/08/2009,san miguel,Pyme
1759,Pedro Ortiz Reyes,pedro.ortiz.reyes2@example.com,Fem,30/05/1988,SS,vip
1760,Luis López Pérez,luis.lopez.perez3@seguro.sv,M,3/25/1983,sonsonate,PYME
1761,Diego Ortiz Aguilar,diego.ortiz.aguilar4@gmail.com,Mujer,12/7/1964,La Libertad,Pyme
1762,Andrés Santos López,andres.santos.lopez5@correo.com,Female,12/28/1976,SS,REGULAR
1763,Valeria Gómez López,valeria.gomez.lopez6@example.com,F,26/11/1959,San Salvador,VIP
1764,Karla Vásquez Morales,karla.vasquez.morales0@seguro.sv,femenino,13-07-1984, San Miguel ,vip
1765,Pedro Chávez Santos,pedro.chavez.santos1@example.com,femenino,9/28/2000,la libertad,PREMIUM
1766,Valeria Aguilar Hernández,valeria.aguilar.hernandez2@example.com,,11/4/1952,San Salvador,VIP
1767,Fernanda Martínez Hernández,fernanda.martinez.hernandez3@mail.com,F,11/7/2011,SanSalvador,
1768,Diego Hernández Chávez,diego.hernandez.chavez4@mail.com,,6/10/1975, La Libertad ,VIP
1769,Fernanda López Mendoza,fernanda.lopez.mendoza5@example.com,,9/27/1948, Santa Ana ,VIP
1770,José Reyes Martínez,jose.reyes.martinez6@gmail.com,F,30-07-1981,La Libertad,PREMIUM
1771,Juan Chávez Cruz,juan.chavez.cruz0@mail.com,Female,10/18/1969,Sonso,PYME
1772,Carlos Ramírez Morales,carlos.ramirez.morales1@correo.com,F,9/12/1955,Sonsonate ,Premium
1773,Pedro Ortiz Mendoza,pedro.ortiz.mendoza2@seguro.sv,,9/5/2000,SanMiguel,VIP
1774,Sofía Hernández Ortiz,sofia.hernandez.ortiz3@correo.com,Mujer,28-06-1940,SantaAna,Regular
1775,Andrés Morales Rojas,andres.morales.rojas4@gmail.com,M,5/11/1953,santa ana,PYME
1776,Ana Martínez Martínez,ana.martinez.martinez5@seguro.sv,M,11/12/1963, San Miguel ,VIP
1777,María Hernández Martínez,maria.hernandez.martinez6@seguro.sv,M,2/5/1980,San Salvador,Regular
1778,Jorge Cruz Ortiz,jorge.cruz.ortiz0@mail.com,Mujer,12/3/2008,Sonsonate,REGULAR
1779,Diego García Reyes,diego.garcia.reyes1@example.com,Mujer,5/18/2010,Sonsonate,
1780,Carlos Torres Aguilar,carlos.torres.aguilar2@gmail.com,,9/6/1975,San salvador,PYME
1781,Jorge Chávez Hernández,jorge.chavez.hernandez3@gmail.com,Hombre,12/30/2012,SanSalvador,Pyme
1782,José Pérez Ramírez,jose.perez.ramirez4@mail.com,,5/7/1983,Sonso,PREMIUM
1783,Diego Gómez Reyes,diego.gomez.reyes5@gmail.com,m,3/13/1979,Sonso,
1784,Jorge Hernández Torres,jorge.hernandez.torres6@mail.com,Female,7/1/1980,la libertad,VIP
1785,Sofía Chávez Martínez,sofia.chavez.martinez0@gmail.com,Fem,4/3/1986,SanSalvador,VIP
1786,Carmen López Flores,carmen.lopez.flores1@gmail.com,M,12/7/1948, San Miguel ,
1787,Daniela Torres Mendoza,daniela.torres.mendoza2@correo.com,M,12/24/2009,La Libertad,
1788,Daniela Santos Castillo,daniela.santos.castillo3@mail.com,Hombre,6/5/1999,S. Miguel,
1789,Luis Gómez Hernández,luis.gomez.hernandez4@example.com,Hombre,6/26/1980, Santa Ana ,PYME
1790,Daniela Vásquez Chávez,daniela.vasquez.chavez5@mail.com,F,1/12/1941,Sonsonate,Pyme
1791,Ricardo Reyes Aguilar,ricardo.reyes.aguilar6@correo.com,Masculino,20-10-1999,Sonsonate,Regular
1792,Karla Morales García,karla.morales.garcia0@mail.com,Fem,8/5/2008, La Libertad ,Regular
1793,Carmen Torres Rojas,carmen.torres.rojas1@correo.com,,18-03-1990,Sonsonate ,VIP
1794,Valeria Martínez Santos,valeria.martinez.santos2@mail.com,Female,10/25/1971,Sonsonate ,vip
1795,Pedro Rojas Martínez,pedro.rojas.martinez3@correo.com,Fem,8/5/1984, San Miguel ,
1796,Diego Reyes Morales,diego.reyes.morales4@seguro.sv,Mujer,6/10/1971,Sta. Ana,VIP
1797,Karla Rojas Castillo,karla.rojas.castillo5@gmail.com,Masculino,9/16/1994,Sonsonate ,VIP
1798,Valeria Chávez Mendoza,valeria.chavez.mendoza6@seguro.sv,F,10/1/1968,Sonso,vip
1799,Lucía Pérez Gómez,lucia.perez.gomez0@correo.com,m,25-11-1971, San Miguel ,
1800,Luis López Mendoza,luis.lopez.mendoza1@correo.com,Female,6/26/1991, La Libertad ,
1801,Diego Torres Martínez,diego.torres.martinez2@example.com,,8/2/1979, Santa Ana ,PYME
1802,Karla Santos García,karla.santos.garcia3@mail.com,M,2/13/1978,San salvador,vip
1803,Jorge Cruz Vásquez,jorge.cruz.vasquez4@gmail.com,m,26/04/1999,SantaAna,vip
1804,Diego Ramírez Aguilar,diego.ramirez.aguilar5@mail.com,femenino,26/07/2004,Santa Ana,Regular
1805,Marta Ortiz Mendoza,marta.ortiz.mendoza6@mail.com,Fem,6/20/1948,S. Miguel,PYME
1806,Luis Flores Hernández,luis.flores.hernandez0@example.com,m,4/16/1995,Sta. Ana,Regular
1807,Ana Santos Rojas,ana.santos.rojas1@seguro.sv,,1/26/1976,sonsonate,Regular
1808,Karla Ortiz Santos,karla.ortiz.santos2@mail.com,Hombre,7/22/2007,SanSalvador,PYME
1809,Fernanda Pérez Hernández,fernanda.perez.hernandez3@example.com,,5/10/1964,San salvador,REGULAR
1810,Karla Gómez Morales,karla.gomez.morales4@example.com,Hombre,19-03-1996, Sonsonate,
1811,Diego Santos Morales,diego.santos.morales5@seguro.sv,Female,6/26/2002, La Libertad ,Regular
1812,María Reyes Reyes,maria.reyes.reyes6@example.com,m,10/13/1992,San Salvador,
1813,Luis Torres Gómez,luis.torres.gomez0@seguro.sv,femenino,3/4/1945,La Libertad,REGULAR
1814,José García Aguilar,jose.garcia.aguilar1@mail.com,Masculino,1/19/1947, Sonsonate,Pyme
1815,Sofía Rojas Reyes,sofia.rojas.reyes2@correo.com,M,4/19/1962,Sonso,REGULAR
1816,Pedro Torres Martínez,pedro.torres.martinez3@mail.com,F,12/31/1973,Sonso,Premium
1817,Carlos Mendoza Santos,carlos.mendoza.santos4@example.com,,13-06-1962, San Miguel ,
1818,Andrés Rojas Aguilar,andres.rojas.aguilar5@seguro.sv,Female,27/10/1976,SS,REGULAR
1819,Andrés Vásquez Aguilar,andres.vasquez.aguilar6@gmail.com,F,11/6/2007,L. Libertad,REGULAR
1820,Diego Ramírez Mendoza,diego.ramirez.mendoza0@seguro.sv,Fem,29/03/2012,S. Miguel,Pyme
1821,Lucía Pérez Gómez,lucia.perez.gomez1@example.com,F,2/12/2009,L. Libertad,
1822,Karla Vásquez Cruz,karla.vasquez.cruz2@correo.com,Fem,11/14/2030,santa ana,Regular
1823,Carmen Chávez Rojas,carmen.chavez.rojas3@seguro.sv,Female,1/12/1982,Sta. Ana,
1824,María Morales López,maria.morales.lopez4@example.com,M,4/19/1949, San Miguel ,Regular
1825,Fernanda Mendoza Morales,fernanda.mendoza.morales5@mail.com,,9/1/2030,Sonsonate ,PYME
1826,Ricardo Ortiz Pérez,ricardo.ortiz.perez6@correo.com,Mujer,7/28/1957,SanMiguel,VIP
1827,Valeria Chávez Pérez,valeria.chavez.perez0@example.com,Fem,9/6/2004,San salvador,vip
1828,Carmen Martínez Ramírez,carmen.martinez.ramirez1@seguro.sv,femenino,9/6/1987,L. Libertad,
1829,Lucía Ortiz Martínez,lucia.ortiz.martinez2@correo.com,femenino,5/17/1981,sonsonate,Regular
1830,Luis Hernández Ortiz,luis.hernandez.ortiz3@gmail.com,femenino,4/29/2002,S. Miguel,VIP
1831,Juan Rojas Flores,juan.rojas.flores4@example.com,m,29-05-1967,san miguel,PREMIUM
1832,María Hernández Pérez,maria.hernandez.perez5@seguro.sv,Female,5/13/1957,Sonsonate ,
1833,María Chávez Chávez,maria.chavez.chavez6@correo.com,Masculino,5/25/2009,SantaAna,Premium
1834,Ana Ramírez Ortiz,ana.ramirez.ortiz0@correo.com,M,6/5/1988,San Miguel,
1835,Juan García Torres,juan.garcia.torres1@correo.com,F,5/4/2010,san miguel,VIP
1836,Lucía Torres Cruz,lucia.torres.cruz2@gmail.com,Fem,2/26/1969,sonsonate,REGULAR
1837,Diego Castillo López,diego.castillo.lopez3@mail.com,Hombre,3/17/1943,LaLibertad,PYME
1838,Daniela Castillo Mendoza,daniela.castillo.mendoza4@example.com,Fem,1/3/1946,S. Miguel,REGULAR
1839,Valeria Flores Rojas,valeria.flores.rojas5@correo.com,Hombre,10/18/1944,SanSalvador,
1840,Karla Ramírez Chávez,karla.ramirez.chavez6@mail.com,F,3/18/2003, Santa Ana ,vip
1841,Luis Ortiz Chávez,luis.ortiz.chavez0@example.com,Hombre,24-01-1985, Sonsonate,
1842,Andrés Santos Mendoza,andres.santos.mendoza1@gmail.com,F,2/26/1986,SanMiguel,
1843,Luis Aguilar Hernández,luis.aguilar.hernandez2@correo.com,Female,8/8/1964,Santa Ana,vip
1844,Karla Ortiz Morales,karla.ortiz.morales3@example.com,Fem,27/09/2003,sonsonate,
1845,Paula Gómez Mendoza,paula.gomez.mendoza4@mail.com,Fem,2/14/1961,Sonsonate ,VIP
1846,Lucía Gómez Santos,lucia.gomez.santos5@gmail.com,Hombre,11/6/1958, Sonsonate,PREMIUM
1847,Carmen Pérez Hernández,carmen.perez.hernandez6@mail.com,Fem,7/1/1944,Santa Ana,VIP
1848,María Mendoza Morales,maria.mendoza.morales0@mail.com,F,5/21/1981, Sonsonate,
1849,Ricardo Morales Hernández,ricardo.morales.hernandez1@example.com,Masculino,1/2/1941,La Libertad,Regular
1850,Juan Cruz Ortiz,juan.cruz.ortiz2@correo.com,m,12/16/1965, Sonsonate,VIP
1851,Ricardo Flores Rojas,ricardo.flores.rojas3@gmail.com,m,1/4/2010,Sta. Ana,Regular
1852,Andrés Santos Reyes,andres.santos.reyes4@mail.com,F,2/9/2000,SanSalvador,Pyme
1853,Carmen López Vásquez,carmen.lopez.vasquez5@gmail.com,,9/1/1965,SS,VIP
1854,Juan Rojas Rojas,juan.rojas.rojas6@example.com,M,12/20/1999,SanSalvador,REGULAR
1855,Carlos García García,carlos.garcia.garcia0@correo.com,Female,3/2/2003, La Libertad ,REGULAR
1856,José Morales Torres,jose.morales.torres1@gmail.com,,1/23/1993, Sonsonate,VIP
1857,Pedro Ortiz Ramírez,pedro.ortiz.ramirez2@correo.com,Female,7/26/1978,SantaAna,
1858,Jorge Santos Torres,jorge.santos.torres3@gmail.com,,5/10/1976,sonsonate,
1859,Andrés Ortiz Ortiz,andres.ortiz.ortiz4@gmail.com,M,27-08-1986,Sonsonate ,
1860,María Vásquez López,maria.vasquez.lopez5@seguro.sv,Fem,4/13/1973,La Libertad,
1861,Paula Morales López,paula.morales.lopez6@correo.com,F,3/11/2002,SantaAna,REGULAR
1862,Paula Mendoza Santos,paula.mendoza.santos0@correo.com,,2/26/1990,San Miguel,
1863,Ana Santos Vásquez,ana.santos.vasquez1@seguro.sv,femenino,6/27/1952,Sonso,vip
1864,Paula Aguilar Chávez,paula.aguilar.chavez2@correo.com,,2/1/1966, La Libertad ,Premium
1865,María Hernández Ortiz,maria.hernandez.ortiz3@gmail.com,Fem,5/17/2000, San Salvador ,
1866,Lucía Pérez Rojas,lucia.perez.rojas4@correo.com,Mujer,21-11-1963, San Miguel ,
1867,María Chávez Martínez,maria.chavez.martinez5@example.com,femenino,10/9/2012,Santa Ana,
1868,Pedro Castillo Vásquez,pedro.castillo.vasquez6@mail.com,femenino,11/8/1983,sonsonate,VIP
1869,Jorge Pérez Pérez,jorge.perez.perez0@mail.com,Mujer,12/9/1972,San Salvador,Pyme
1870,Diego Reyes Rojas,diego.reyes.rojas1@seguro.sv,Fem,5/9/1964,Sta. Ana,PYME
1871,Carmen Mendoza Gómez,carmen.mendoza.gomez2@example.com,F,3/28/1990,SanSalvador,
1872,Daniela Gómez Gómez,daniela.gomez.gomez3@seguro.sv,Masculino,10/19/2001,SantaAna,vip
1873,Lucía Ortiz Vásquez,lucia.ortiz.vasquez4@mail.com,femenino,7/23/1940,San Salvador,vip
1874,Jorge Vásquez López,jorge.vasquez.lopez5@seguro.sv,M,10/6/1994,san miguel,Pyme
1875,María Martínez Vásquez,maria.martinez.vasquez6@seguro.sv,F,5/26/1960,santa ana,VIP
1876,Juan Chávez García,juan.chavez.garcia0@example.com,m,8/21/2012,SanSalvador,Regular
1877,María Mendoza Santos,maria.mendoza.santos1@example.com,Female,11/6/2010, Santa Ana ,
1878,Paula Rojas Santos,paula.rojas.santos2@seguro.sv,femenino,27/10/1989,Sonso,Regular
1879,Ricardo Hernández Rojas,ricardo.hernandez.rojas3@gmail.com,Hombre,25/09/2005,la libertad,Regular
1880,Fernanda García Ramírez,fernanda.garcia.ramirez4@mail.com,F,2/15/2009,San Miguel,Premium
1881,Pedro Ortiz Torres,pedro.ortiz.torres5@correo.com,M,6/3/1976,san miguel,REGULAR
1882,Paula Flores Mendoza,paula.flores.mendoza6@correo.com,femenino,14/07/2008, La Libertad ,VIP
1883,Lucía Flores Ortiz,lucia.flores.ortiz0@seguro.sv,,23/01/1979, Sonsonate,PREMIUM
1884,Valeria Castillo Ortiz,valeria.castillo.ortiz1@example.com,Fem,2/27/1985,SantaAna,Regular
1885,Lucía Pérez Ortiz,lucia.perez.ortiz2@mail.com,,3/4/1944,San Miguel,Pyme
1886,Pedro Chávez Torres,pedro.chavez.torres3@example.com,,7/2/1970, Santa Ana ,Premium
1887,Ana Torres Martínez,ana.torres.martinez4@example.com,M,7/9/1988,L. Libertad,VIP
1888,Karla Hernández Cruz,karla.hernandez.cruz5@mail.com,,12/11/1948,La Libertad,
1889,Ana Pérez Reyes,ana.perez.reyes6@seguro.sv,m,4/4/2012,San salvador,Premium
1890,Ana Morales Torres,ana.morales.torres0@example.com,Female,4/12/1973,Santa Ana,vip
1891,Luis Gómez Chávez,luis.gomez.chavez1@gmail.com,femenino,2/23/1968,San salvador,Pyme
1892,Juan García Reyes,juan.garcia.reyes2@correo.com,femenino,12/16/1949,SanMiguel,
1893,Marta Martínez Chávez,marta.martinez.chavez3@seguro.sv,M,6/5/1965,santa ana,PYME
1894,Karla Ortiz Martínez,karla.ortiz.martinez4@gmail.com,m,9/30/1971,San salvador,vip
1895,Juan López Morales,juan.lopez.morales5@gmail.com,Masculino,10/28/1965,San salvador,
1896,José López Flores,jose.lopez.flores6@mail.com,Masculino,29-03-1971, San Salvador ,
1897,Carlos García García,carlos.garcia.garcia0@gmail.com,M,10/9/1988, San Miguel ,
1898,Carmen Ortiz Vásquez,carmen.ortiz.vasquez1@correo.com,femenino,1/19/1971,san miguel,VIP
1899,Pedro Morales García,pedro.morales.garcia2@seguro.sv,Mujer,12/25/1942,San Salvador,Pyme
1900,Jorge Rojas Ortiz,jorge.rojas.ortiz3@seguro.sv,,10/4/1945,San Miguel,PREMIUM
1901,Ricardo Mendoza Flores,ricardo.mendoza.flores4@correo.com,m,18/04/2002,Sonso,Regular
1902,Jorge Vásquez Cruz,jorge.vasquez.cruz5@seguro.sv,Fem,8/15/1930,San Miguel,PREMIUM
1903,Carmen Vásquez López,carmen.vasquez.lopez6@seguro.sv,femenino,7/16/1946,SantaAna,Premium
1904,Carlos Hernández Chávez,carlos.hernandez.chavez0@gmail.com,F,13/03/1988,sonsonate,PREMIUM
1905,Diego Castillo Reyes,diego.castillo.reyes1@mail.com,Mujer,7/18/1948,La Libertad,REGULAR
1906,Diego López Ortiz,diego.lopez.ortiz2@gmail.com,Female,10/11/1989,San salvador,vip
1907,María Morales Morales,maria.morales.morales3@correo.com,Mujer,11/3/1979,S. Miguel,PYME
1908,Marta Santos Ortiz,marta.santos.ortiz4@seguro.sv,femenino,11/14/2010,Santa Ana,Premium
1909,Jorge Santos Rojas,jorge.santos.rojas5@mail.com,Masculino,18/12/1967,la libertad,VIP
1910,Luis Chávez Vásquez,luis.chavez.vasquez6@mail.com,Female,25-09-1971,La Libertad,
1911,Luis López Chávez,luis.lopez.chavez0@example.com,Fem,11/4/1950,Sonsonate,Premium
1912,Sofía Rojas Gómez,sofia.rojas.gomez1@gmail.com,m,17/11/1948,SS,
1913,José Mendoza Santos,jose.mendoza.santos2@example.com,Mujer,11/9/1983,La Libertad,vip
1914,Daniela Rojas Ramírez,daniela.rojas.ramirez3@gmail.com,Hombre,1/17/1988,Sonso,
1915,Paula Aguilar Gómez,paula.aguilar.gomez4@seguro.sv,Hombre,2/26/2003,San Salvador,REGULAR
1916,Diego Aguilar Ortiz,diego.aguilar.ortiz5@gmail.com,Masculino,9/6/2008,Sonsonate ,
1917,Luis Mendoza Santos,luis.mendoza.santos6@gmail.com,Female,1/10/1983,San Miguel,vip
1918,Daniela Pérez Gómez,daniela.perez.gomez0@correo.com,F,10/22/2004, Santa Ana ,PREMIUM
1919,Karla Castillo Ortiz,karla.castillo.ortiz1@correo.com,Fem,8/6/1951,SS,vip
1920,Valeria Flores Aguilar,valeria.flores.aguilar2@correo.com,Hombre,1/3/1965,SanSalvador,REGULAR
1921,Jorge Torres Ramírez,jorge.torres.ramirez3@correo.com,m,11/24/2002,Santa Ana,PREMIUM
1922,Juan Flores Pérez,juan.flores.perez4@correo.com,,25-08-1959,san miguel,vip
1923,Diego Vásquez Ramírez,diego.vasquez.ramirez5@correo.com,Hombre,9/19/1943,L. Libertad,VIP
1924,Andrés Flores Morales,andres.flores.morales6@gmail.com,Masculino,12/1/2030,LaLibertad,REGULAR
1925,Lucía Santos Hernández,lucia.santos.hernandez0@correo.com,M,10/28/1994, Santa Ana ,vip
1926,Andrés García Aguilar,andres.garcia.aguilar1@gmail.com,F,13/10/1966, Sonsonate,PREMIUM
